Category,Dose,GeoType,Geography,Year,Estimate,Population,SurveyedPercent,Exemptions,SurveyType
MMR (PAC),MMR (PAC),States,Virginia,2023,97.6,,,,
Varicella,2 Doses (unknown disease history),States,Virginia,2023,93.1,92633.0,1.9,,Stratified 2-stage cluster sample
Hepatitis B,,States,Virginia,2023,93.7,92633.0,1.9,,Stratified 2-stage cluster sample
Polio,,States,Virginia,2023,93.0,92633.0,1.9,,Stratified 2-stage cluster sample
Exemption,Medical Exemption,States,Virginia,2023,0.3,92633.0,100.0,273.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Virginia,2023,2.1,92633.0,100.0,1930.0,Stratified 2-stage cluster sample
Exemption,Any Exemption,States,Virginia,2023,2.4,92633.0,100.0,2204.0,Stratified 2-stage cluster sample
Varicella,UTD (unknown disease history),States,Virginia,2023,93.1,92633.0,1.9,,Stratified 2-stage cluster sample
MMR,,States,Virginia,2023,94.2,92633.0,1.9,,Stratified 2-stage cluster sample
"DTP, DTaP, or DT",,States,Virginia,2023,96.2,92633.0,1.9,,Stratified 2-stage cluster sample
Varicella,1 Dose (unknown disease history),States,Virginia,2023,,92633.0,1.9,,Stratified 2-stage cluster sample
Exemption,Any Exemption,States,Virginia,2019,1.7,99399.0,,1711.0,Census
Exemption,Any Exemption,States,Virginia,2020,1.5,88273.0,2.0,1288.0,Stratified 2-stage cluster sample
Exemption,Any Exemption,States,Virginia,2021,1.8,95996.0,96.1,1638.0,Census
Exemption,Any Exemption,States,Virginia,2009,0.9,100891.0,,911.0,Random sample
Exemption,Non-Medical Exemption,States,Virginia,2021,1.5,95996.0,96.1,1375.0,Census
Exemption,Any Exemption,States,Virginia,2018,1.7,100394.0,,1722.0,Stratified 2-stage cluster sample
Polio,,States,Virginia,2020,94.1,88273.0,2.0,,Stratified 2-stage cluster sample
Exemption,Medical Exemption,States,Virginia,2009,0.2,100891.0,,159.0,Random sample
Polio,,States,Virginia,2021,94.7,95996.0,2.8,,Stratified 2-stage cluster sample
Exemption,Medical Exemption,States,Virginia,2017,0.4,100581.0,,384.0,Stratified 2-stage cluster sample
Exemption,Medical Exemption,States,Virginia,2016,0.2,102357.0,,225.0,Census
Exemption,Medical Exemption,States,Virginia,2015,0.3,100074.0,,254.0,Stratified 2-stage cluster sample
Exemption,Medical Exemption,States,Virginia,2014,0.3,103821.0,,305.0,Stratified 2-stage cluster sample
Exemption,Any Exemption,States,Virginia,2017,1.5,100581.0,,1508.0,Stratified 2-stage cluster sample
Exemption,Any Exemption,States,Virginia,2016,1.2,102357.0,,1273.0,Census
Exemption,Any Exemption,States,Virginia,2015,1.2,100074.0,,1155.0,Stratified 2-stage cluster sample
Exemption,Any Exemption,States,Virginia,2014,1.1,103821.0,,1195.0,Stratified 2-stage cluster sample
Exemption,Any Exemption,States,Virginia,2013,0.6,105692.0,,619.0,2-stage cluster  sample
Exemption,Any Exemption,States,Virginia,2012,0.5,104826.0,,474.0,2-stage Cluster Sample
Exemption,Any Exemption,States,Virginia,2010,,,,,
Exemption,Any Exemption,States,Virginia,2011,1.0,101121.0,,76.0,2-stage Cluster Sample
Polio,,States,Virginia,2019,92.7,99399.0,1.2,,Stratified 2-stage cluster sample
Exemption,Medical Exemption,States,Virginia,2013,0.2,105692.0,,173.0,2-stage cluster  sample
Exemption,Medical Exemption,States,Virginia,2012,0.1,104826.0,,48.0,2-stage Cluster Sample
Exemption,Medical Exemption,States,Virginia,2010,,,,,
Exemption,Medical Exemption,States,Virginia,2011,0.3,101121.0,,15.0,2-stage Cluster Sample
Exemption,Medical Exemption,States,Virginia,2020,0.2,88273.0,2.0,214.0,Stratified 2-stage cluster sample
Exemption,Medical Exemption,States,Virginia,2019,0.3,99399.0,,333.0,Census
Exemption,Medical Exemption,States,Virginia,2018,0.3,100394.0,,317.0,Stratified 2-stage cluster sample
Polio,,States,Virginia,2011,93.0,101121.0,4.3,,2-stage Cluster Sample
Polio,,States,Virginia,2009,99.1,100891.0,4.4,,Random sample
Polio,,States,Virginia,2010,,,,,
Hepatitis B,,States,Virginia,2017,94.9,100581.0,4.4,,Stratified 2-stage cluster sample
Hepatitis B,,States,Virginia,2018,93.1,100394.0,4.4,,Stratified 2-stage cluster sample
Hepatitis B,,States,Virginia,2019,94.1,99399.0,1.2,,Stratified 2-stage cluster sample
Hepatitis B,,States,Virginia,2021,94.9,95996.0,2.8,,Stratified 2-stage cluster sample
Hepatitis B,,States,Virginia,2020,94.4,88273.0,2.0,,Stratified 2-stage cluster sample
Polio,,States,Virginia,2012,94.1,104826.0,4.2,,2-stage Cluster Sample
Polio,,States,Virginia,2013,93.3,105692.0,4.1,,2-stage cluster  sample
Polio,,States,Virginia,2014,91.9,103821.0,4.1,,Stratified 2-stage cluster sample
Polio,,States,Virginia,2015,93.9,100074.0,4.3,,Stratified 2-stage cluster sample
Polio,,States,Virginia,2018,93.5,100394.0,4.4,,Stratified 2-stage cluster sample
Polio,,States,Virginia,2017,93.5,100581.0,4.4,,Stratified 2-stage cluster sample
Polio,,States,Virginia,2016,93.6,102357.0,4.0,,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Virginia,2015,0.9,100074.0,,901.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Virginia,2014,0.8,103821.0,,891.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Virginia,2013,0.4,105692.0,,446.0,2-stage cluster  sample
Exemption,Non-Medical Exemption,States,Virginia,2012,0.4,104826.0,,427.0,2-stage Cluster Sample
Exemption,Non-Medical Exemption,States,Virginia,2011,0.8,101121.0,,61.0,2-stage Cluster Sample
Exemption,Non-Medical Exemption,States,Virginia,2010,,,,,
Exemption,Non-Medical Exemption,States,Virginia,2009,0.7,100891.0,,751.0,Random sample
Exemption,Non-Medical Exemption,States,Virginia,2016,1.0,102357.0,,1048.0,Census
Exemption,Non-Medical Exemption,States,Virginia,2017,1.1,100581.0,,1125.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Virginia,2018,1.4,100394.0,,1406.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Virginia,2019,1.4,99399.0,,1378.0,Census
Exemption,Non-Medical Exemption,States,Virginia,2020,1.2,88273.0,2.0,1074.0,Stratified 2-stage cluster sample
Exemption,Medical Exemption,States,Virginia,2021,0.3,95996.0,96.1,263.0,Census
Varicella,UTD (unknown disease history),States,Virginia,2021,94.9,95996.0,2.8,,Stratified 2-stage cluster sample
Varicella,UTD (unknown disease history),States,Virginia,2020,94.1,88273.0,2.0,,Stratified 2-stage cluster sample
Varicella,UTD (unknown disease history),States,Ohio,2020,88.7,128535.0,91.1,,Census (public). voluntary response (private)
Varicella,UTD (unknown disease history),States,Ohio,2021,87.9,139077.0,91.9,,"Census (pub.), vol. response (pvt.)"
Polio,,States,Ohio,2018,92.0,139679.0,94.9,,Census (public). voluntary response (private)
Polio,,States,Ohio,2017,92.3,138753.0,94.9,,Census
Polio,,States,Ohio,2016,92.7,137542.0,95.5,,Census
Polio,,States,Ohio,2012,96.5,163687.0,86.9,,Census
Polio,,States,Ohio,2013,96.4,150000.0,92.5,,Census
Polio,,States,Ohio,2014,92.5,149080.0,91.0,,Census (public); Voluntary response (private)
Polio,,States,Ohio,2015,92.4,144604.0,93.7,,Census (public); Voluntary response (private)
Hepatitis B,,States,Ohio,2017,95.2,138753.0,94.9,,Census
Hepatitis B,,States,Ohio,2021,92.7,139077.0,91.9,,"Census (pub.), vol. response (pvt.)"
Hepatitis B,,States,Ohio,2020,94.1,128535.0,91.1,,Census (public). voluntary response (private)
Hepatitis B,,States,Ohio,2019,94.9,139103.0,98.8,,Census
Hepatitis B,,States,Ohio,2018,94.6,139679.0,94.9,,Census (public). voluntary response (private)
Polio,,States,Ohio,2011,96.2,146144.0,94.5,,Convenient 
Polio,,States,Ohio,2009,88.3,131137.0,100.0,,Census
Polio,,States,Ohio,2010,,,,,
Polio,,States,Ohio,2020,89.4,128535.0,91.1,,Census (public). voluntary response (private)
Polio,,States,Ohio,2021,88.9,139077.0,91.9,,"Census (pub.), vol. response (pvt.)"
Exemption,Medical Exemption,States,Ohio,2009,0.2,131137.0,,284.0,Census
Exemption,Any Exemption,States,Ohio,2020,2.5,128535.0,91.1,3275.0,Census (public). voluntary response (private)
Exemption,Any Exemption,States,Ohio,2019,2.8,139103.0,,3921.0,Census
Exemption,Any Exemption,States,Ohio,2018,2.9,139679.0,,4007.0,Census (public). voluntary response (private)
Exemption,Any Exemption,States,Ohio,2009,1.4,131137.0,,1799.0,Census
Exemption,Non-Medical Exemption,States,Ohio,2021,2.8,139077.0,91.9,3933.0,"Census (pub.), vol. response (pvt.)"
Polio,,States,Ohio,2019,92.7,139103.0,98.8,,Census
Exemption,Medical Exemption,States,Ohio,2013,0.2,150000.0,,369.0,Census
Exemption,Medical Exemption,States,Ohio,2012,0.4,163687.0,,650.0,Census
Exemption,Medical Exemption,States,Ohio,2011,0.2,146144.0,,275.0,Convenient 
Exemption,Medical Exemption,States,Ohio,2010,,,,,
Exemption,Medical Exemption,States,Ohio,2020,0.2,128535.0,91.1,253.0,Census (public). voluntary response (private)
Exemption,Medical Exemption,States,Ohio,2018,0.2,139679.0,,334.0,Census (public). voluntary response (private)
Exemption,Medical Exemption,States,Ohio,2019,0.2,139103.0,,346.0,Census
Exemption,Medical Exemption,States,Ohio,2017,0.2,138753.0,,336.0,Census
Exemption,Medical Exemption,States,Ohio,2016,0.3,137542.0,,414.0,Census
Exemption,Medical Exemption,States,Ohio,2015,0.2,144604.0,,358.0,Census (public); Voluntary response (private)
Exemption,Medical Exemption,States,Ohio,2014,0.3,149080.0,,384.0,Census (public); Voluntary response (private)
Exemption,Medical Exemption,States,Ohio,2021,0.2,139077.0,91.9,279.0,"Census (pub.), vol. response (pvt.)"
Exemption,Non-Medical Exemption,States,Ohio,2012,1.6,163687.0,,2665.0,Census
Exemption,Non-Medical Exemption,States,Ohio,2011,1.3,146144.0,,1582.0,Convenient 
Exemption,Non-Medical Exemption,States,Ohio,2010,,,,,
Exemption,Non-Medical Exemption,States,Ohio,2009,1.2,131137.0,,1515.0,Census
Exemption,Non-Medical Exemption,States,Ohio,2014,1.8,149080.0,,2707.0,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,Ohio,2013,1.8,150000.0,,2681.0,Census
Exemption,Non-Medical Exemption,States,Ohio,2015,2.0,144604.0,,2896.0,Census (public); Voluntary response (private)
Exemption,Any Exemption,States,Ohio,2010,,,,,
Exemption,Any Exemption,States,Ohio,2011,1.5,146144.0,,1857.0,Convenient 
Exemption,Any Exemption,States,Ohio,2017,2.6,138753.0,,3543.0,Census
Exemption,Any Exemption,States,Ohio,2016,2.4,137542.0,,3251.0,Census
Exemption,Any Exemption,States,Ohio,2015,2.3,144604.0,,3255.0,Census (public); Voluntary response (private)
Exemption,Any Exemption,States,Ohio,2014,2.1,149080.0,,3091.0,Census (public); Voluntary response (private)
Exemption,Any Exemption,States,Ohio,2013,2.0,150000.0,,3050.0,Census
Exemption,Any Exemption,States,Ohio,2012,2.0,163687.0,,3315.0,Census
Exemption,Any Exemption,States,Ohio,2021,3.0,139077.0,91.9,4212.0,"Census (pub.), vol. response (pvt.)"
Exemption,Non-Medical Exemption,States,Ohio,2016,2.1,137542.0,,2836.0,Census
Exemption,Non-Medical Exemption,States,Ohio,2018,2.6,139679.0,,3673.0,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,States,Ohio,2017,2.3,138753.0,,3207.0,Census
Exemption,Non-Medical Exemption,States,Ohio,2020,2.4,128535.0,91.1,3022.0,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,States,Ohio,2019,2.6,139103.0,,3575.0,Census
MMR,,States,North Dakota,2010,,,,,
MMR,,States,North Dakota,2009,92.2,8323.0,6.0,,Random sample
MMR (PAC),MMR (PAC),States,Ohio,2023,96.2,,,,
Varicella,UTD (unknown disease history),States,Ohio,2023,88.5,133716.0,94.0,,"Census (pub.), vol. response (prv.)"
Exemption,Any Exemption,States,Ohio,2023,4.2,133716.0,94.0,5642.0,"Census (pub.), vol. response (prv.)"
Exemption,Non-Medical Exemption,States,Ohio,2023,4.0,133716.0,94.0,5377.0,"Census (pub.), vol. response (prv.)"
Exemption,Medical Exemption,States,Ohio,2023,0.2,133716.0,94.0,266.0,"Census (pub.), vol. response (prv.)"
Polio,,States,Ohio,2023,89.6,133716.0,94.0,,"Census (pub.), vol. response (prv.)"
Hepatitis B,,States,Ohio,2023,93.0,133716.0,94.0,,"Census (pub.), vol. response (prv.)"
Varicella,2 Doses (unknown disease history),States,Ohio,2023,88.5,133716.0,94.0,,"Census (pub.), vol. response (prv.)"
Varicella,1 Dose (unknown disease history),States,Ohio,2023,,133716.0,94.0,,"Census (pub.), vol. response (prv.)"
"DTP, DTaP, or DT",,States,Ohio,2023,89.3,133716.0,94.0,,"Census (pub.), vol. response (prv.)"
MMR,,States,Ohio,2023,89.2,133716.0,94.0,,"Census (pub.), vol. response (prv.)"
MMR (PAC),MMR (PAC),States,Ohio,2024,95.8,131589.0,93.2,,"Census (pub.), vol. response (prv.)"
Varicella,UTD (unknown disease history),States,Ohio,2024,87.8,131589.0,93.2,,"Census (pub.), vol. response (prv.)"
Exemption,Any Exemption,States,Ohio,2024,4.7,131589.0,93.2,6129.0,"Census (pub.), vol. response (prv.)"
Exemption,Non-Medical Exemption,States,Ohio,2024,4.5,131589.0,93.2,5905.0,"Census (pub.), vol. response (prv.)"
Exemption,Medical Exemption,States,Ohio,2024,0.2,131589.0,93.2,224.0,"Census (pub.), vol. response (prv.)"
Polio,,States,Ohio,2024,88.6,131589.0,93.2,,"Census (pub.), vol. response (prv.)"
Hepatitis B,,States,Ohio,2024,92.3,131589.0,93.2,,"Census (pub.), vol. response (prv.)"
Varicella,2 Doses (unknown disease history),States,Ohio,2024,87.8,131589.0,93.2,,"Census (pub.), vol. response (prv.)"
Varicella,1 Dose (unknown disease history),States,Ohio,2024,,131589.0,93.2,,"Census (pub.), vol. response (prv.)"
MMR,,States,Ohio,2024,88.3,131589.0,93.2,,"Census (pub.), vol. response (prv.)"
"DTP, DTaP, or DT",,States,Ohio,2024,88.8,131589.0,93.2,,"Census (pub.), vol. response (prv.)"
MMR (PAC),MMR (PAC),States,Ohio,2017,97.9,,,,
MMR (PAC),MMR (PAC),States,Ohio,2018,97.6,,,,
MMR (PAC),MMR (PAC),States,Ohio,2019,97.6,,,,
MMR (PAC),MMR (PAC),States,Ohio,2020,98.1,,,,
MMR (PAC),MMR (PAC),States,Ohio,2021,97.3,,,,
MMR (PAC),MMR (PAC),States,Ohio,2022,96.2,,,,
MMR,,States,Louisiana,2010,,,,,
MMR,,States,Louisiana,2009,96.9,53846.0,100.0,,Census
Varicella,UTD (unknown disease history),States,Maine,2021,95.5,12881.0,91.6,,Census
Varicella,UTD (unknown disease history),States,Maine,2020,97.0,13477.0,85.0,,Voluntary response (public). census (private)
Polio,,States,Maine,2009,95.4,14162.0,75.3,,Voluntary response
Polio,,States,Maine,2010,,,,,
Polio,,States,Maine,2011,96.1,13829.0,97.0,,Census
Hepatitis B,,States,Maine,2019,,13450.0,99.6,,Census
Hepatitis B,,States,Maine,2020,,13477.0,85.0,,Voluntary response (public). census (private)
Hepatitis B,,States,Maine,2021,,12881.0,91.6,,Census
Exemption,Non-Medical Exemption,States,Maine,2021,0.3,12881.0,91.6,33.0,Census
Exemption,Any Exemption,States,Maine,2009,3.3,14162.0,,470.0,Voluntary response
Exemption,Any Exemption,States,Maine,2010,,,,,
Exemption,Any Exemption,States,Maine,2015,4.5,13526.0,,612.0,Census
Exemption,Any Exemption,States,Maine,2014,4.4,13704.0,,599.0,Voluntary response (public); Census (private)
Exemption,Any Exemption,States,Maine,2013,5.5,15441.0,,852.0,Voluntary response
Exemption,Any Exemption,States,Maine,2012,4.3,14313.0,,620.0,Census
Exemption,Any Exemption,States,Maine,2017,5.3,13255.0,,700.0,Census 
Exemption,Any Exemption,States,Maine,2016,5.0,13834.0,,691.0,Voluntary response (public). census (private)
Exemption,Any Exemption,States,Maine,2011,3.9,13829.0,,517.0,Census
Exemption,Medical Exemption,States,Maine,2009,0.3,14162.0,,48.0,Voluntary response
Polio,,States,Maine,2021,96.5,12881.0,91.6,,Census
Polio,,States,Maine,2020,94.2,13477.0,85.0,,Voluntary response (public). census (private)
Exemption,Any Exemption,States,Maine,2021,1.8,12881.0,91.6,232.0,Census
Exemption,Any Exemption,States,Maine,2018,6.2,13419.0,,831.0,Census
Exemption,Any Exemption,States,Maine,2020,4.5,13477.0,85.0,612.0,Voluntary response (public). census (private)
Exemption,Any Exemption,States,Maine,2019,5.9,13450.0,,795.0,Census 
Exemption,Medical Exemption,States,Maine,2021,1.5,12881.0,91.6,199.0,Census
Exemption,Medical Exemption,States,Maine,2020,0.5,13477.0,85.0,64.0,Voluntary response (public). census (private)
Exemption,Medical Exemption,States,Maine,2018,0.6,13419.0,,79.0,Census
Exemption,Medical Exemption,States,Maine,2019,0.3,13450.0,,40.0,Census 
Exemption,Medical Exemption,States,Maine,2013,0.4,15441.0,,56.0,Voluntary response
Exemption,Medical Exemption,States,Maine,2012,0.4,14313.0,,61.0,Census
Exemption,Medical Exemption,States,Maine,2011,0.4,13829.0,,47.0,Census
Exemption,Medical Exemption,States,Maine,2010,,,,,
Exemption,Medical Exemption,States,Maine,2017,0.3,13255.0,,34.0,Census 
Exemption,Medical Exemption,States,Maine,2016,0.2,13834.0,,32.0,Voluntary response (public). census (private)
Exemption,Medical Exemption,States,Maine,2015,0.5,13526.0,,69.0,Census
Exemption,Medical Exemption,States,Maine,2014,0.5,13704.0,,63.0,Voluntary response (public); Census (private)
Polio,,States,Maine,2012,95.2,14313.0,94.6,,Census
Polio,,States,Maine,2013,93.4,15441.0,82.4,,Voluntary response
Polio,,States,Maine,2014,95.6,13704.0,88.9,,Voluntary response (public); Census (private)
Polio,,States,Maine,2015,96.0,13526.0,90.5,,Census
Polio,,States,Maine,2017,95.3,13255.0,95.9,,Census 
Polio,,States,Maine,2016,96.1,13834.0,90.1,,Voluntary response (public). census (private)
Polio,,States,Maine,2018,94.5,13419.0,95.9,,Census
Polio,,States,Maine,2019,94.2,13450.0,99.6,,Census 
Exemption,Non-Medical Exemption,States,Maine,2012,3.9,14313.0,,559.0,Census
Exemption,Non-Medical Exemption,States,Maine,2011,3.5,13829.0,,470.0,Census
Exemption,Non-Medical Exemption,States,Maine,2010,,,,,
Exemption,Non-Medical Exemption,States,Maine,2009,3.0,14162.0,,423.0,Voluntary response
Exemption,Non-Medical Exemption,States,Maine,2014,3.9,13704.0,,536.0,Voluntary response (public); Census (private)
Exemption,Non-Medical Exemption,States,Maine,2013,5.2,15441.0,,796.0,Voluntary response
Exemption,Non-Medical Exemption,States,Maine,2015,4.0,13526.0,,542.0,Census
Exemption,Non-Medical Exemption,States,Maine,2019,5.6,13450.0,,755.0,Census 
Exemption,Non-Medical Exemption,States,Maine,2020,4.1,13477.0,85.0,548.0,Voluntary response (public). census (private)
Exemption,Non-Medical Exemption,States,Maine,2018,5.6,13419.0,,752.0,Census
Exemption,Non-Medical Exemption,States,Maine,2017,5.0,13255.0,,666.0,Census 
Exemption,Non-Medical Exemption,States,Maine,2016,4.8,13834.0,,658.0,Voluntary response (public). census (private)
Varicella,2 Doses (unknown disease history),States,Louisiana,2014,96.7,60377.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Louisiana,2013,96.1,63976.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Louisiana,2012,96.5,68874.0,100.0,,Census
"DTP, DTaP, or DT",,States,Louisiana,2017,97.7,58277.0,100.0,,Census
"DTP, DTaP, or DT",,States,Louisiana,2019,97.2,59685.0,100.0,,Census
"DTP, DTaP, or DT",,States,Louisiana,2018,97.7,56203.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Louisiana,2010,,,,,
Varicella,1 Dose (unknown disease history),States,Louisiana,2009,,53846.0,100.0,,Census
"DTP, DTaP, or DT",,States,Louisiana,2021,96.2,66518.0,100.0,,Census
"DTP, DTaP, or DT",,States,Louisiana,2020,96.9,61912.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Louisiana,2011,97.2,69013.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Louisiana,2010,,,,,
Varicella,2 Doses (unknown disease history),States,Louisiana,2009,93.7,53846.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Louisiana,2021,,66518.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Louisiana,2019,,59685.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Louisiana,2020,,61912.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Louisiana,2015,,59159.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Louisiana,2014,,60377.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Louisiana,2013,,63976.0,100.0,,Census
